Fecha De Venta;País;Continente;Producto;Marca;Categoría;Precio Unidad;Costo Unidad;Cantidad Vendida;Facturación;Costo Venta
jueves, 16 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
jueves, 16 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;2;$1.398;$642,88
lunes, 20 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Marrom;Sonos;Sistema de sonido;799;$264,72;5;$3.995;$1.323,6
lunes, 20 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Preto;Sonos;Sistema de sonido;799;$264,72;4;$3.196;$1.058,88
viernes, 24 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Prata;Sonos;Sistema de sonido;699;$321,44;2;$1.398;$642,88
lunes, 27 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Preto;Sonos;Sistema de sonido;699;$321,44;2;$1.398;$642,88
martes, 28 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Marrom;Sonos;Sistema de sonido;799;$264,72;5;$3.995;$1.323,6
miércoles, 29 de diciembre de 2021;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M513 Marrom;Sonos;Sistema de sonido;689;$316,85;2;$1.378;$633,7
sábado, 1 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Preto;Sonos;Sistema de sonido;569;$261,66;2;$1.138;$523,32
sábado, 1 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Marrom;Sonos;Sistema de sonido;569;$261,66;2;$1.138;$523,32
miércoles, 5 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Marrom;Sonos;Sistema de sonido;569;$261,66;5;$2.845;$1.308,3
miércoles, 5 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Marrom;Sonos;Sistema de sonido;569;$261,66;5;$2.845;$1.308,3
jueves, 6 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Marrom;Sonos;Sistema de sonido;799;$264,72;3;$2.397;$794,16
jueves, 6 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;4;$1.199,6;$611,6
martes, 11 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Marrom;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
martes, 11 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
miércoles, 12 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M513 Preto;Sonos;Sistema de sonido;689;$316,85;2;$1.378;$633,7
miércoles, 12 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M513 Preto;Sonos;Sistema de sonido;689;$316,85;2;$1.378;$633,7
sábado, 15 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
sábado, 15 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
viernes, 21 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;2;$599,8;$305,8
viernes, 21 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Prata;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
viernes, 21 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;5;$1.499,5;$764,5
domingo, 23 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
martes, 25 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
viernes, 28 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
viernes, 28 de enero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
martes, 1 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Preto;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
martes, 1 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Marrom;Sonos;Sistema de sonido;699;$321,44;3;$2.097;$964,32
martes, 1 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Preto;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
domingo, 6 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Marrom;Sonos;Sistema de sonido;799;$264,72;3;$2.397;$794,16
domingo, 6 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
lunes, 7 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Marrom;Sonos;Sistema de sonido;569;$261,66;4;$2.276;$1.046,64
martes, 8 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
miércoles, 9 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
miércoles, 9 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Prata;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
viernes, 11 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Prata;Sonos;Sistema de sonido;799;$264,72;3;$2.397;$794,16
sábado, 12 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Prata;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
sábado, 12 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Preto;Sonos;Sistema de sonido;579;$266,26;4;$2.316;$1.065,04
sábado, 12 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Prata;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
sábado, 12 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Prata;Sonos;Sistema de sonido;269,9;$137,6;3;$809,7;$412,8
sábado, 12 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;4;$1.196;$609,76
domingo, 13 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
lunes, 14 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Preto;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
martes, 15 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M510 Prata;Sonos;Sistema de sonido;639;$293,85;2;$1.278;$587,7
martes, 15 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;4;$1.199,6;$611,6
domingo, 20 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
lunes, 21 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Marrom;Sonos;Sistema de sonido;579;$266,26;4;$2.316;$1.065,04
lunes, 21 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Marrom;Sonos;Sistema de sonido;579;$266,26;2;$1.158;$532,52
martes, 22 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
martes, 22 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Prata;Sonos;Sistema de sonido;569;$261,66;5;$2.845;$1.308,3
domingo, 27 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Marrom;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
lunes, 28 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;3;$809,7;$412,8
lunes, 28 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;3;$809,7;$412,8
lunes, 28 de febrero de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;2;$539,8;$275,2
jueves, 3 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
viernes, 4 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;4;$1.199,6;$611,6
sábado, 5 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Prata;Sonos;Sistema de sonido;569;$261,66;3;$1.707;$784,98
domingo, 6 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Preto;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
martes, 8 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;2;$539,8;$275,2
martes, 8 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
miércoles, 9 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M513 Preto;Sonos;Sistema de sonido;689;$316,85;3;$2.067;$950,55
domingo, 13 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;3;$2.097;$964,32
domingo, 13 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;3;$2.097;$964,32
domingo, 13 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;3;$2.097;$964,32
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;2;$599,8;$305,8
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M514 Preto;Sonos;Sistema de sonido;599;$275,46;4;$2.396;$1.101,84
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;4;$1.199,6;$611,6
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;2;$599,8;$305,8
miércoles, 16 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Prata;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
viernes, 18 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M513 Marrom;Sonos;Sistema de sonido;689;$316,85;2;$1.378;$633,7
domingo, 20 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;2;$599,8;$305,8
domingo, 20 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
jueves, 24 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
domingo, 27 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;5;$1.499,5;$764,5
miércoles, 30 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
miércoles, 30 de marzo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
lunes, 4 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M510 Marrom;Sonos;Sistema de sonido;639;$293,85;3;$1.917;$881,55
martes, 5 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
miércoles, 6 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
miércoles, 6 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
viernes, 8 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;4;$1.199,6;$611,6
sábado, 9 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Marrom;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
miércoles, 13 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;3;$897;$457,32
miércoles, 13 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;3;$897;$457,32
viernes, 15 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;4;$1.196;$609,76
sábado, 16 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
domingo, 17 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Prata;Sonos;Sistema de sonido;579;$266,26;3;$1.737;$798,78
domingo, 17 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Prata;Sonos;Sistema de sonido;579;$266,26;3;$1.737;$798,78
lunes, 18 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M514 Preto;Sonos;Sistema de sonido;599;$275,46;4;$2.396;$1.101,84
martes, 19 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M514 Marrom;Sonos;Sistema de sonido;599;$275,46;5;$2.995;$1.377,3
domingo, 24 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;4;$2.796;$1.285,76
lunes, 25 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Preto;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
martes, 26 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 7.1 Channel M710 Prata;Sonos;Sistema de sonido;799;$264,72;5;$3.995;$1.323,6
viernes, 29 de abril de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Prata;Sonos;Sistema de sonido;569;$261,66;4;$2.276;$1.046,64
martes, 3 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 4.1 Channel M410 Marrom;Sonos;Sistema de sonido;599;$275,46;3;$1.797;$826,38
martes, 3 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 4.1 Channel M410 Marrom;Sonos;Sistema de sonido;599;$275,46;3;$1.797;$826,38
martes, 3 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Marrom;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
miércoles, 4 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Marrom;Sonos;Sistema de sonido;269,9;$137,6;2;$539,8;$275,2
viernes, 6 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
viernes, 6 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;5;$1.349,5;$688
domingo, 8 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
miércoles, 11 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Marrom;Sonos;Sistema de sonido;579;$266,26;3;$1.737;$798,78
martes, 17 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;2;$539,8;$275,2
sábado, 21 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;3;$897;$457,32
sábado, 21 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 4.1 Channel M410 Preto;Sonos;Sistema de sonido;599;$275,46;3;$1.797;$826,38
viernes, 27 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
viernes, 27 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Prata;Sonos;Sistema de sonido;569;$261,66;4;$2.276;$1.046,64
viernes, 27 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;5;$1.495;$762,2
domingo, 29 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Marrom;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
lunes, 30 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Marrom;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
lunes, 30 de mayo de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Marrom;Sonos;Sistema de sonido;299,9;$152,9;3;$899,7;$458,7
viernes, 3 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;2;$598;$304,88
viernes, 10 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Prata;Sonos;Sistema de sonido;579;$266,26;3;$1.737;$798,78
domingo, 12 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M515 Prata;Sonos;Sistema de sonido;569;$261,66;4;$2.276;$1.046,64
lunes, 13 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M511 Prata;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
jueves, 16 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;5;$1.499,5;$764,5
jueves, 16 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E210 Prata;Sonos;Sistema de sonido;299;$152,44;4;$1.196;$609,76
jueves, 16 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;5;$1.499,5;$764,5
sábado, 18 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Preto;Sonos;Sistema de sonido;699;$321,44;2;$1.398;$642,88
miércoles, 22 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E212 Preto;Sonos;Sistema de sonido;299,9;$152,9;5;$1.499,5;$764,5
jueves, 23 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Preto;Sonos;Sistema de sonido;579;$266,26;2;$1.158;$532,52
jueves, 23 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M516 Preto;Sonos;Sistema de sonido;579;$266,26;2;$1.158;$532,52
jueves, 23 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 2.1 Channel E211 Preto;Sonos;Sistema de sonido;269,9;$137,6;4;$1.079,6;$550,4
viernes, 24 de junio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M510 Preto;Sonos;Sistema de sonido;639;$293,85;5;$3.195;$1.469,25
viernes, 1 de julio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M514 Preto;Sonos;Sistema de sonido;599;$275,46;2;$1.198;$550,92
sábado, 2 de julio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Prata;Sonos;Sistema de sonido;699;$321,44;5;$3.495;$1.607,2
sábado, 2 de julio de 2022;Estados Unidos;América del Norte;Sistema de Som 5.1 Channel M512 Prata;Sonos;Sistema de sonido;699;$321,44;3;$2.097;$964,32
